Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Oranges,9.0,386.570862393786,53215.663254575,Other,128.856954131262,No,412.982470471606,Yes,Female,By_16:00,0.6027928490657359,0.150999804260209,1.51124166790396,5.064488595817241,1.9309944822453,1.99752928223461,7017.0,98.90545750968158,395.707147315914,4921.23899934789,46873.1113090848,Maybe,170554.520916831,19.892389180687,197.70439102741,75.28945428784941,16742.9715821174,50.0,30-45,3.0,575.605060627013,11.0,Motorcycle_or_truck,Student_or_Unemployed,356.340761991059,0.0,No
Purples,1.0,698.996682049635,81396.7719741508,Social,232.998894016545,No,349.344027222597,Yes,Female,By_16:00,0.7566754010040309,0.47049915138632104,3.7714128475636204,1.3337492034770502,7.47560508549213,4.59999779472128,7273.0,85.552870715037,437.61015996205595,4368.6605921500795,51138.6242565611,No,122041.249356102,20.9191338243737,172.710717447757,19.267797423526602,54531.4835069497,70.0,Below_30,3.0,650.3262205318599,12.0,Public_or_other,Services_or_Retail,443.08534768749803,0.0,Yes
Reds,5.0,36.5995907734221,5914.73719902213,Other,12.1998635911407,No,484.81994530802,Yes,Female,By_16:00,0.7628686372190709,0.8681985973380509,7.87287721643224,0.9031833312474191,4.94153891224414,8.9016424678266,4216.0,42.435543588362606,392.722348526557,5633.64415013331,50757.668285057196,Maybe,235050.379368471,19.8172235322347,109.747470772995,31.532962154597,171.03653523358102,50.0,Below_30,1.0,643.1917023937519,7.0,Foot_or_bicycle,Student_or_Unemployed,482.51918837809797,0.0,No
Browns,2.0,359.990606775986,62155.3837001034,Social,119.996868925329,No,517.975045988752,No,Male,By_16:00,0.547060940647498,0.110018852632493,0.0428982311859727,2.51990402815863,9.576365703251211,4.08183073159307,6780.0,53.3260572934523,450.45844766042603,6080.66735520837,56172.865426115895,No,268298.14826705,21.2240063998395,53.2137694180504,19.4936807034537,14529.2454208079,70.0,30-45,3.0,703.527799481802,7.0,Car,Services_or_Retail,492.635383977086,1.0,Yes
Browns,6.0,481.403479613137,46812.8073370095,Healthcare,160.467826537712,No,291.727060477184,Yes,Male,By_16:00,0.128264525905252,0.279533660737798,6.82303038658574,8.31196622690186,3.8874315307475604,3.2671177294105296,6449.0,26.8953625578433,353.531077583359,3624.3327599385602,42182.68351237,No,85104.6778146587,18.8024221201248,277.86924629055903,3.3030522521585204,25920.3911802751,80.0,45_and_up,1.0,541.716703646419,7.0,Foot_or_bicycle,Services_or_Retail,388.732055547356,3.0,No
Blues,1.0,1341.4948257733502,17621.430369645,Environment,,Yes,39.40700336168629,Yes,Male,By_16:00,0.498456307221204,0.306343423435465,9.926197780296212,3.9045413723215496,4.48996883351356,7.5495509989559695,4739.0,36.2203107215464,561.8402271275351,1517.7504878719299,57453.525733391696,Yes,1552.91191394795,23.703169136795502,464.95594419789,34.6258617937565,200413.65022822,90.0,45_and_up,1.0,766.9096983605209,15.0,Car,Student_or_Unemployed,514.625587219142,1.0,Yes
Purples,8.0,191.795814336756,17107.339848640302,Social,63.931938112252,No,267.586754817336,Yes,Female,By_16:00,0.524104331387207,0.03490333375521,1.2084266892634299,9.925283435732132,9.61684626061469,4.36955727403983,4098.0,98.8710488192737,369.55600403498903,3414.9795562433396,45191.6012328732,No,71602.6713536733,19.2238394717338,267.147828588895,52.016548300162,4161.22464890107,70.0,45_and_up,1.0,600.18834168234,10.0,Motorcycle_or_truck,Public_Sector,481.658525138233,0.0,Yes
Purples,4.0,266.785722691414,39162.179134030295,Financial,88.9285742304714,No,440.37790409790904,,Female,After_16:00,0.502147860825062,0.00699916807934642,7.08766697207466,,8.75484854681417,8.22615129407495,4547.0,53.765894682146595,400.814815929924,5205.408672838929,53110.328613366604,No,193932.69841766698,20.0203600349725,146.30259499357402,89.18171706609431,8007.219888894929,60.0,30-45,2.0,699.525884949075,10.0,Motorcycle_or_truck,Services_or_Retail,589.509520404706,2.0,No
Oranges,7.0,712.207493341259,97561.6813808842,Other,237.40249778042005,No,410.95473844222903,Yes,Male,After_16:00,0.9267669932451099,0.5324556655250491,4.8925975849852,7.3558914824388895,5.65387394279242,6.5272238291799995,8952.0,17.239778698422,430.336688275765,4970.22076097382,54132.6486427819,Maybe,168883.797048121,20.7445580400202,124.872984158699,0.823345710523427,56607.3484501625,50.0,45_and_up,3.0,704.9089938837759,7.0,Public_or_other,Services_or_Retail,553.021001182728,0.0,No
Purples,4.0,384.384442633115,52388.920479702996,Healthcare,128.128147544372,No,408.879090845829,Yes,Female,After_16:00,0.7712250736076379,0.20372181991115199,6.18428518297151,4.5962201990187195,0.644677868112922,7.96890068566427,3419.0,49.327209033072,352.541071053685,4793.87305056566,45869.8167563913,No,167182.110930912,18.776077094368897,176.66437757907698,98.12270321417601,16554.950340696698,80.0,45_and_up,3.0,591.122406244148,12.0,Foot_or_bicycle,Industry_or_other,465.89506642249705,1.0,Yes
Whites,1.0,345.489782802468,36888.5912775593,Healthcare,115.163260934156,No,320.315619567686,Yes,Female,After_16:00,0.922920317621902,0.5023756604641679,3.9437673939392,0.477127495687455,1.91711234394461,3.85351983597502,,82.6427728869021,333.06747705233397,3869.2911497815294,45181.6706720242,No,102602.096139031,18.250136357088802,254.82820584747003,62.9866222152486,13387.7399299227,80.0,45_and_up,3.0,616.37722554706,9.0,Foot_or_bicycle,Services_or_Retail,569.169868486381,1.0,Yes
Oranges,7.0,367.146861673195,44078.619396811795,Military,122.382287224398,No,360.17156074220003,Yes,Male,By_16:00,0.646423826692626,0.170733841368929,6.8540543760173,5.99161000456661,3.3950641076080497,5.74988255044445,5700.0,19.6603030432016,380.72319152191,4363.16199046582,47785.0688104585,Maybe,129723.553167472,19.512129343613697,184.239634770057,18.9655564259738,15109.8065134996,30.0,45_and_up,3.0,622.239701402381,6.0,Motorcycle_or_truck,Student_or_Unemployed,487.143345916883,0.0,No
Purples,7.0,53.5859765027256,8053.043492328559,Social,17.8619921675752,No,450.84800266272697,Yes,Female,By_16:00,0.42069256003014704,0.9464065073989331,9.0582394762896,7.924344092607501,0.8062580740079279,5.889922073110941,9478.0,84.82075934298341,436.720479575753,5381.92098577878,54701.8593397858,No,203263.92150497102,20.8978582533176,84.26329814062541,10.894464631564901,346.912756362093,70.0,30-45,2.0,701.17246945965,13.0,Foot_or_bicycle,Services_or_Retail,526.0784751503991,0.0,No
Pinks,2.0,396.18477874771895,95445.52627166,Social,132.061592915906,No,722.7349312107519,No,Female,By_16:00,0.8446564367040992,0.0766151412390172,5.533990208059549,1.6194707155227699,5.02240865724161,1.8098542583175001,7399.0,74.93484467267992,674.404672888825,8576.158657885171,77248.8438173123,No,522345.780792211,25.9693025106341,283.693071676475,23.078212677501103,17582.3259164025,70.0,30-45,2.0,918.5850064519631,8.0,Motorcycle_or_truck,Services_or_Retail,478.69461546189103,0.0,No
Purples,8.0,423.211957016099,59046.59863786981,Social,141.0706523387,No,418.56047065057504,Yes,Male,After_16:00,0.9291420578956601,0.131568723591045,7.975815220270309,8.61819578101858,9.1916411719285,4.29412553785369,4276.0,68.7363836914301,416.773517525932,5019.15174155761,51752.732065040494,No,175192.86759123098,20.4150316562559,116.78286170619499,56.7517220973969,20051.999603605,70.0,Below_30,0.0,662.50270548853,12.0,Motorcycle_or_truck,Student_or_Unemployed,491.100985300266,0.0,Yes
Browns,3.0,302.418282480321,44563.76126520691,Social,100.80609416010701,No,442.074079315361,Yes,Female,After_16:00,0.43357453658245504,0.41722240671515504,2.2019695071503502,0.416146465577185,3.80659974645823,1.6316272760741397,8331.0,,435.909089963524,5292.5589730806605,51886.2287038516,No,195429.49160252398,20.8784360037701,122.62867266073299,46.671078819781506,10272.674713976501,70.0,45_and_up,3.0,643.009114081501,6.0,Car,Industry_or_other,412.96705036558603,1.0,No
Reds,3.0,58.5629880824287,7268.27250924618,Other,19.520996027476198,No,372.33102752625604,Yes,Male,By_16:00,0.343577584018931,0.29018936958164004,7.2125376388430595,4.13141828263178,0.04260353744030001,9.60970544489101,4129.0,18.6835534404963,416.766105266438,4556.84248579543,50103.727820951906,Maybe,138630.394058757,20.414850116188397,159.311517548203,99.8559565516189,410.590281932219,50.0,30-45,1.0,639.122856876996,7.0,Public_or_other,Industry_or_other,453.600518769151,1.0,No
Pinks,5.0,254.712170079365,58748.31841860941,Healthcare,84.9040566931217,No,691.937708358861,No,Female,After_16:00,0.269792417995632,0.45397813944146,0.0560103729367256,6.138683601748201,1.86395295429975,6.65131288580596,3742.0,92.20431784633551,658.395436027964,8236.167955644542,75854.2122024519,No,478777.79224891204,25.6592173697477,248.880305777093,79.86534908413891,7303.602899641941,80.0,Below_30,4.0,910.002625828752,9.0,Car,Industry_or_other,496.50592513539704,1.0,Yes
Greys,7.0,200.439285867845,37012.5945428325,Foreign_Affairs,66.8130952892817,No,553.972157442766,No,Male,By_16:00,0.44918191689066606,0.9235648906324059,3.99796989979222,7.983093443326651,5.36145519465208,1.1384632112458302,6594.0,16.5551795624197,450.43700320117597,6440.59558083001,55613.506349574694,Maybe,306885.151221793,21.2235012003481,93.5876636404038,72.8959693340585,4540.80279742392,40.0,45_and_up,2.0,681.682245080849,6.0,Foot_or_bicycle,Services_or_Retail,441.783452911029,1.0,Yes
Browns,2.0,557.23512440473,59543.934177672694,Healthcare,185.745041468243,No,320.568095422633,Yes,Female,After_16:00,0.13535141595639302,0.27723397873342,7.4564721831120595,2.6174027868546497,6.87421835493296,2.56333551835269,4195.0,65.3643721016124,381.382769774634,3968.4464937755897,45322.0984360097,No,102763.903802894,19.5290237793555,234.32505598614497,53.7116369931027,34696.9654715077,80.0,Below_30,4.0,578.8191117275679,7.0,Foot_or_bicycle,Student_or_Unemployed,407.035618776269,0.0,No
Purples,4.0,419.45194811328696,58859.34189017,Environment,139.817316037762,No,420.973192435428,Yes,Male,After_16:00,0.771242523798719,0.7115026770625259,8.33119269227609,1.9778986251913,1.16640442982316,7.89091797312722,8965.0,35.6860262574628,401.228986243851,5012.18989684198,49343.9252376562,No,177218.428749276,20.0307010921698,140.58511352301701,52.6416261913255,19698.699180041298,90.0,Below_30,3.0,622.530843096614,14.0,Public_or_other,,438.65487246721,2.0,No
Greys,5.0,377.219664769169,57119.523980313206,Foreign_Affairs,125.73988825639,No,454.267335309251,Yes,Male,After_16:00,0.7269668797962371,0.9964303565211591,6.0096221580170095,6.88294272404164,5.07905759848654,0.17307595815509602,5078.0,42.6785102346912,372.844927643187,5288.36320837889,46658.7725423776,Maybe,206358.811928968,19.3091928273345,170.499734837304,3.44492010772228,15946.259386985701,,45_and_up,1.0,579.000942989476,10.0,Foot_or_bicycle,Hightech,396.027549159366,0.0,Yes
Purples,1.0,565.959646937735,84347.0137468653,Environment,188.653215645912,No,447.100853585123,Yes,Female,After_16:00,0.0364000652916729,0.589450706262141,3.52129039354622,8.329782383516429,9.401570626068859,5.987916649319231,9449.0,45.998712140135495,412.844497563,5296.69753097723,53065.943730639694,No,199899.173276545,20.3185751853569,109.801868452694,26.3271604664624,35788.688989188704,90.0,Below_30,1.0,,12.0,Foot_or_bicycle,Public_Sector,540.768235419676,0.0,No
Greens,9.0,522.295819031721,47671.4270367218,Environment,174.09860634390702,No,273.818544776594,Yes,Male,By_16:00,0.7915383132640269,0.0315527846105397,5.42767849983647,5.10627417825162,7.76440907502547,5.47400031704456,9724.0,11.8105371715501,486.15059691052903,3710.486641587,59054.156609626,No,74976.5954635718,22.0488230277838,285.83997096561797,67.8167305188254,30494.4233372346,90.0,30-45,1.0,802.0302959489079,12.0,Car,Public_Sector,674.225808503543,1.0,Yes
Browns,5.0,480.426320413231,,Environment,160.14210680441002,No,482.26027098303297,Yes,Male,After_16:00,0.38527312362566607,0.721920153824612,9.86987326527014,2.33786163153127,,9.145362230483439,8678.0,96.91351016517729,436.33581871306603,5695.27434725646,53445.3054240658,No,232574.968968628,20.888652869753603,83.134987054216,20.8211602875963,25815.636478559598,90.0,Below_30,5.0,665.711205685909,8.0,Foot_or_bicycle,Student_or_Unemployed,449.56588349169095,0.0,Yes
Greys,4.0,449.17812807954004,62571.5210607096,Military,149.72604269318,No,417.906731088404,Yes,Male,After_16:00,0.573646801058203,0.7993013046216221,0.163063043728471,8.171291335020209,1.4456888474524001,7.184342199470849,5958.0,64.81641680002211,379.461939788964,4937.99119046197,47501.3629831627,Maybe,174646.035888995,19.4797828475824,159.054251597436,55.2754208212718,22577.613903253197,30.0,Below_30,2.0,601.567144387227,6.0,Motorcycle_or_truck,Student_or_Unemployed,436.521450936638,0.0,Yes
Greys,5.0,755.711592773196,102730.202526854,Foreign_Affairs,251.903864257732,No,407.815111648097,Yes,Female,After_16:00,0.22585167223587602,0.5308341807685789,0.8775046374648809,7.84389357315376,5.529650952667001,7.834094897843901,3438.0,53.5466910805553,484.38518833768404,5046.92149315633,54347.1366230528,Maybe,166313.165288549,22.008752539335,154.76297592682698,72.49527280218899,63717.460692235596,40.0,45_and_up,3.0,665.0643688865609,9.0,Foot_or_bicycle,,376.67237643567,0.0,No
Greys,5.0,637.594824369752,88029.50912880151,Foreign_Affairs,212.531608123251,No,414.194904495108,Yes,Female,After_16:00,0.250835833139718,0.662173549411818,6.5586940292269,9.45281747495756,9.30778521578759,4.57063591107726,9094.0,17.0765839517117,,5192.59659976317,59335.041693249004,Maybe,171557.418909711,,104.27775685099701,47.7912412956357,45392.2160595783,40.0,45_and_up,2.0,737.424501513832,6.0,Public_or_other,Public_Sector,446.42722279775904,0.0,Yes
Purples,9.0,190.909767970674,27015.6173247316,Financial,63.636589323558,No,424.529623788787,Yes,Female,By_16:00,0.9484238296281551,0.952578464755788,0.544074629433453,1.1069413158111299,6.99094143463299,4.8018155316822195,3235.0,68.4642503969371,366.95637187722394,4979.20898164231,47790.123167929196,No,180225.401474249,19.1561053420893,153.454225782004,5.6861245073378095,4123.25209005874,60.0,30-45,1.0,616.5530408366819,12.0,Foot_or_bicycle,Student_or_Unemployed,487.678687536604,2.0,Yes
Blues,7.0,1307.25646444147,128642.27462768699,Education,435.752154813822,Yes,295.218906450733,Yes,Female,By_16:00,0.416173822479323,0.286094181938097,1.29442799603567,5.71494141826406,5.07968002231792,6.55749603873119,3298.0,50.5092845996842,345.975243034758,3644.13955057685,38553.3927384215,Yes,87154.2027259669,18.6004097544855,354.770214222219,14.8325273999944,190325.692579703,100.0,Below_30,1.0,468.218128636755,16.0,Public_or_other,Public_Sector,254.637038520799,0.0,No
Browns,6.0,325.225308115245,34306.3375176434,Healthcare,108.40843603841499,No,316.454500879312,Yes,Male,After_16:00,0.9247229793109,0.545643915422261,0.504115207586437,1.81917248060927,9.42985324189067,5.40115982526913,6407.0,,360.59069949052497,3885.72640777416,42877.6827485085,No,100143.451126774,18.989225879180104,261.66925898580104,27.6975212618709,11870.797440333501,80.0,30-45,0.0,544.235781245017,8.0,Motorcycle_or_truck,Student_or_Unemployed,376.117403231228,0.0,Yes
Whites,5.0,454.760532895096,43448.259396876805,Healthcare,151.586844298365,No,286.622889987461,Yes,Female,After_16:00,0.8926929801236841,0.872534526744857,0.797212002798915,6.579215717501941,5.2832048246637004,0.27857651701197,4165.0,45.0143815018237,299.189885274281,3464.60867042318,40772.754125832704,No,82152.6810647644,17.2971062688035,293.70595969960897,64.4872889854014,23140.1582086352,80.0,Below_30,,558.041319965238,9.0,Foot_or_bicycle,Industry_or_other,520.216268439278,1.0,Yes
Purples,5.0,169.960767056333,25823.7851453004,Social,56.6535890187778,No,455.81905034720995,Yes,Female,After_16:00,0.578060731524602,0.727060458157212,4.60967634571716,0.00536017352715135,8.33389521343634,9.35473137535155,3779.0,87.84958256874229,452.56203675260804,5463.314576977321,56266.47979705191,No,207771.006659433,21.273505511612502,73.8277372585123,68.0576240643859,3276.28273772736,70.0,30-45,2.0,720.552803349909,11.0,Motorcycle_or_truck,Hightech,535.330130475682,2.0,No
Browns,5.0,241.94712061742902,25530.4271934262,Environment,80.6490402058098,No,316.562071021237,Yes,Female,By_16:00,0.0389495170675218,0.8079863202292471,3.22803387418389,4.07006022520363,1.46666271844879,9.11634798161685,6112.0,44.4347565760836,370.13448263653,3905.8896754854295,43761.0328566526,No,100211.544809255,19.2388794537658,254.197577884613,13.858920102939,6594.91672632413,90.0,30-45,0.0,555.40156839607,8.0,Foot_or_bicycle,Public_Sector,381.24865384213797,5.0,No
Purples,2.0,239.507582920965,32525.8967014006,Education,79.83586097365509,No,407.409606469126,Yes,Male,After_16:00,0.0517409290187061,0.0202389908954501,2.13495843345299,6.25039288774133,3.2564535224810203,3.68221630575135,5744.0,90.2049614815041,443.495687656001,4961.08744000326,53655.3144424722,No,165982.587443328,21.0593373033436,109.014462945992,33.7339865043759,6463.60055837844,100.0,Below_30,3.0,684.44569084203,16.0,Public_or_other,Hightech,489.117222609432,1.0,No
Purples,9.0,1031.85853622863,146848.238754687,Healthcare,343.952845409543,No,426.942939168989,Yes,Female,By_16:00,0.5150543388444929,0.289747570408508,2.3960381862707405,1.7557560699060601,0.0757286255247891,0.7460011728107929,9534.0,18.9735379768535,405.07386364092696,5079.57711897175,51228.5260886638,No,182280.273306255,20.126446870745102,119.817323895846,40.5871665803716,118657.512710731,80.0,Below_30,0.0,658.664837096273,10.0,Car,Services_or_Retail,502.80813180507994,0.0,Yes
Blues,10.0,1187.59845958704,263160.348234073,Financial,395.86615319568,Yes,664.771024523511,No,Male,By_16:00,0.5341985982377079,0.0502098882570863,5.3236570674926,0.570430317893624,9.20848920242861,0.8796209516003729,9176.0,34.152359329164,687.543955529528,8022.798156294159,68953.5783368071,Yes,441920.51504603797,26.2210593899165,458.71000240736197,4.11669290624559,157115.877399141,60.0,Below_30,1.0,742.8526293320821,12.0,Motorcycle_or_truck,Student_or_Unemployed,115.17193380631201,0.0,Yes
Greys,6.0,225.274265933089,38886.4920963612,Military,75.0914219776962,No,517.855316522189,No,Male,After_16:00,0.288388713495806,0.479208683595061,7.44755396386608,1.6768079646863001,7.21013366943225,4.34907996328548,8157.0,40.2098632417619,511.86122623672003,6202.27561769533,59129.2672753518,Maybe,268174.128850297,22.6243502942454,94.7679685631637,97.44532553013408,5723.813076610129,30.0,45_and_up,3.0,716.304739516071,7.0,Public_or_other,Services_or_Retail,407.68820850160796,3.0,No
Blues,9.0,1646.67069283029,176987.866996075,Social,548.890230943431,Yes,322.446742569763,Yes,Male,After_16:00,0.597014544997364,0.97163348714821,0.41064920136704997,0.43319375021383205,3.52954603731632,3.3455169829540004,9184.0,34.271996747702396,284.446744336375,3793.3609143703798,44723.506684685,Yes,103971.901793851,16.8655490375017,353.534039019081,6.9697089958936,301839.375856077,70.0,30-45,2.0,646.641798813823,9.0,Motorcycle_or_truck,Industry_or_other,716.7901093082179,1.0,Yes
Greys,7.0,350.979380543636,58794.7604001289,Foreign_Affairs,,No,502.548841835617,,Male,By_16:00,0.33309271838515997,0.510898428037763,5.19968647509813,6.484011441934849,3.7268147803843,4.2365386406891,8605.0,13.998239487409599,496.092570074628,6017.67355850542,57930.898175665,Maybe,252555.33843032,22.2731356138876,78.39275567063129,53.41064541134979,13814.384856491699,40.0,Below_30,2.0,707.611289826581,6.0,Public_or_other,Hightech,421.74618515170897,0.0,No
Greens,10.0,72.3745918929154,7265.81696826442,Financial,24.1248639643051,No,301.175458606309,Yes,Male,By_16:00,0.531649059383199,0.5789169752970339,1.612244755961,3.6389168119057995,3.86070413980633,5.47661264194176,8399.0,85.0984443677589,541.073316829012,4093.9012197211205,62412.6803464525,No,90706.6568667207,23.2609827141721,230.42921961644902,54.5985562726855,616.1339252605339,60.0,30-45,3.0,821.5798832637911,10.0,Public_or_other,Student_or_Unemployed,608.9927045140989,0.0,Yes
Pinks,4.0,131.732857260379,29982.3816253504,Financial,43.9109524201262,No,682.799619978369,No,Female,After_16:00,0.6555058977100999,,3.99539792444557,8.11440402874723,6.1211433308199,9.62958744494244,3599.0,89.0343080740422,633.700492083327,8095.39718395035,73291.2594328102,No,466215.321042605,25.1734084319809,227.56931288739398,70.6815569195896,1982.0826948627102,60.0,45_and_up,1.0,877.471851101349,7.0,Car,Hightech,477.722892457035,0.0,No
Yellows,1.0,-111.653100994552,-22303.5862580872,Healthcare,-37.21770033151729,Yes,599.273626780206,No,Female,By_16:00,0.43929397361353,0.49984911805950105,1.9936478650197398,4.8527996637858495,6.972080622799691,8.61015222268179,6796.0,63.3315486367792,355.780532942259,6704.29733368657,46927.585019728496,Yes,359128.87975430104,18.8621455020965,224.243321418898,1.10298693180084,1357.9395176351,80.0,Below_30,,560.07529295832,14.0,Motorcycle_or_truck,Services_or_Retail,359.890901264533,0.0,No
Purples,10.0,444.837579016149,62261.500232063205,Environment,148.279193005383,No,419.893708416682,Yes,Female,After_16:00,0.986282390076667,0.6401884583756329,,9.64937348850071,0.41240649996325396,8.77507628407329,7090.0,21.593873063102397,452.20173688546,5103.3405579377395,56579.8571099017,No,176310.72636791397,21.2650355486526,120.80600420183399,87.363220541738,22144.998271333,90.0,Below_30,2.0,737.351914820785,11.0,Foot_or_bicycle,Public_Sector,576.7619615644049,0.0,Yes
Purples,1.0,358.727660060205,52034.742015431795,Education,119.575886686735,No,435.16082930459504,Yes,Female,After_16:00,0.37188755627721504,0.0745167105924338,8.25286878272891,2.07449393812567,0.420419869478792,3.54221209650859,6302.0,5.23136432748288,443.568107668294,5238.74450838254,54289.9671847048,No,189364.947361063,21.0610566607731,86.0529029934473,99.72420581616458,14427.9685636056,100.0,45_and_up,3.0,690.700955333297,12.0,Car,Industry_or_other,495.94715100274595,1.0,No
Greens,9.0,448.669881363519,45749.9719419523,Financial,149.556627121173,No,305.904009889745,Yes,Female,After_16:00,0.9524156311526891,0.896304547088221,0.7696710410527879,7.5342987966723705,8.217307631857691,2.3047915589995696,5966.0,59.367967885918894,522.526320694541,4104.09274028654,61612.9231454557,No,93577.26326662539,22.8588346311561,237.633572826595,94.2225938197225,22526.741342982798,60.0,45_and_up,1.0,818.4825531307291,10.0,Car,Services_or_Retail,635.2369270333339,2.0,No
Greens,9.0,405.87109879930296,40647.4560655025,Healthcare,135.290366266434,No,300.446049391671,Yes,Female,By_16:00,0.84637266676873,0.596774670062587,1.31441741716117,5.1210125302895895,2.3406057176180197,3.97935857065022,7450.0,60.36368638742721,522.807839981351,4050.0761738794204,61846.003680458,No,90267.8285950626,22.864991580609697,249.744265201032,74.8069401830435,18448.7735707724,80.0,45_and_up,3.0,824.78456618959,10.0,Public_or_other,Industry_or_other,648.425810534412,0.0,Yes
Purples,5.0,611.459089447364,65842.5697364794,Healthcare,203.819696482455,No,323.04321355000803,Yes,Male,After_16:00,0.868731466121972,0.142343334620818,8.82644521538168,4.026360951829701,3.6749110533855895,9.54480730462819,7205.0,5.41069745086133,469.189220835691,4168.81057717146,55424.3680024276,No,104356.917820716,21.660776090336398,183.808840742771,16.1654171068221,41756.2883706824,80.0,Below_30,3.0,724.0853963076061,12.0,Motorcycle_or_truck,Industry_or_other,539.021552400966,0.0,No
Oranges,1.0,139.998346671066,21624.8773929377,Other,46.6661155570219,No,463.39570231668404,Yes,Male,After_16:00,0.620742617407814,0.665852515026927,1.04776667430997,4.04691139701754,5.26232172036543,3.18888784153387,7424.0,57.8334293095395,426.006298618865,5485.96962040457,49454.8245932236,Maybe,214735.576925573,20.639920024526898,192.64532994141004,16.9703966472298,2234.3924567383397,50.0,30-45,2.0,592.7146686480111,11.0,Foot_or_bicycle,Industry_or_other,325.93885931872796,0.0,No
Purples,2.0,388.151540598218,50875.724740295,Education,129.383846866073,No,393.215428143494,Yes,Female,After_16:00,0.0545544640626758,0.9109460341278459,8.28609169926494,2.1216677641496102,0.0297442474402487,7.71319818915799,7749.0,53.4907186636701,441.35714755482104,4814.86857654458,,No,154618.372930071,21.0085017922464,121.92524583666099,51.37584405019879,16879.563676729398,100.0,30-45,3.0,684.101836389578,15.0,Foot_or_bicycle,Hightech,495.117721551778,0.0,Yes
Browns,7.0,285.17364256307496,30383.093977727098,Social,95.05788085435829,No,319.627301857046,Yes,Male,After_16:00,0.0660643205046654,0.8699695116374642,1.5292852395214098,9.70986600732431,5.59245266020298,9.87201793352142,7824.0,24.0476761711761,406.145674375503,4008.56436732146,46884.7322043002,No,102161.612092415,20.153056204345397,231.396656688688,24.0467483643442,9141.058593375741,70.0,Below_30,2.0,592.263709356052,6.0,Public_or_other,Public_Sector,389.53974446478895,1.0,Yes
Pinks,2.0,113.997524673937,27447.253762879503,Education,37.9991748913122,No,722.311835490796,No,Male,After_16:00,0.924321183701977,0.593674073927104,2.09523658966646,4.19041711371392,3.12935801688582,2.62779358075932,5405.0,19.962818827480103,675.186734914978,8573.491824737908,77519.0032471938,No,521734.387690082,25.9843555801366,283.295162251716,12.045027106069,1491.93646731185,100.0,45_and_up,1.0,923.91583737804,9.0,Car,Services_or_Retail,488.03318481095994,1.0,No
Purples,8.0,383.213166746069,53947.5525406659,Financial,127.73772224868999,No,422.330628658281,Yes,Male,By_16:00,0.162346204277128,0.873724810546264,7.449628203175959,8.07255541440099,9.26874719327316,2.23975882399827,5235.0,66.8817335506901,459.095213191354,5141.49671296552,54942.5358549395,No,178363.15990289897,21.426507255998498,90.0774767398378,81.10951425041999,16454.663407532,60.0,30-45,1.0,695.316539791098,11.0,Motorcycle_or_truck,Student_or_Unemployed,479.79557010610296,0.0,No
Purples,1.0,322.938658783739,42958.185453695696,Financial,107.64621959458,No,399.06822195415805,Yes,Male,By_16:00,0.7124070930294691,0.10597140365280198,0.108193377964199,7.06144973402843,8.99904856225476,6.95545230293646,3202.0,52.437493554316504,427.56091738222295,4845.804054306021,49828.1110841039,No,159255.44577365302,20.6775462127938,169.76261230569798,8.81472430191934,11705.354812598998,60.0,30-45,2.0,616.865515672143,11.0,Foot_or_bicycle,Industry_or_other,384.307735665454,0.0,Yes
Greys,10.0,119.923233665857,19604.4972270068,Foreign_Affairs,39.9744112219524,No,490.42616583282603,Yes,Male,After_16:00,0.742783162510023,0.8274143130984158,3.2602607482112904,5.73038067668676,6.04289552895352,0.256450190208852,9439.0,95.0967417564243,478.361043808984,5860.98374594623,56305.9589217384,Maybe,240517.82413348602,21.871466430237003,81.7668595228911,71.4848609641194,1647.92796376371,40.0,30-45,3.0,690.433438573579,10.0,Foot_or_bicycle,Student_or_Unemployed,421.73176512442,0.0,No
Turquoises,8.0,1253.7974304227198,202275.66576284397,Social,417.93247680757304,Yes,,Yes,Female,By_16:00,0.0629876661114395,0.650442431215197,8.89551685890183,9.20988655881956,6.08008929761127,5.7837333460338405,9651.0,14.899269863963099,500.827361859066,5841.56731696646,58716.4618019232,Yes,234247.539102838,22.3791725016602,49.51770530931189,54.1572723304853,175095.48764732,70.0,45_and_up,0.0,725.7181308377251,11.0,Motorcycle_or_truck,Industry_or_other,453.14875846416396,,No
